PEER STRONG MOTION DATABASE RECORD. PROCESSING BY PACIFIC ENGINEERING.
LOMA PRIETA 10/18/89 00:05, HOLLISTER CITY HALL,  UP (USGS STATION 1028)
ACCELERATION TIME HISTORY IN UNITS OF G. FILTER POINTS: HP=0.1 Hz LP=32.0 Hz
NPTS=  7818, DT= .00500 SEC
  -.5589795E-01  -.5456583E-01  -.4948772E-01  -.4204535E-01  -.3445076E-01
  -.2894396E-01  -.2705267E-01  -.2974269E-01  -.3733468E-01  -.4816575E-01
  -.5887252E-01  -.6660488E-01  -.7014770E-01  -.6920310E-01  -.6333762E-01
  -.5185469E-01  -.3468923E-01  -.1304121E-01   .1086962E-01   .3420774E-01
   .5420168E-01   .6890826E-01   .7767326E-01   .8105836E-01   .8001386E-01
   .7528538E-01   .6755332E-01   .5761460E-01   .4596559E-01   .3212360E-01
   .1455635E-01  -.8016972E-02  -.3452419E-01  -.6093890E-01  -.8209209E-01
  -.9435984E-01  -.9637632E-01  -.8782423E-01  -.6990061E-01  -.4600784E-01
  -.2013884E-01   .3821880E-02   .2212774E-01   .3288504E-01   .3698007E-01
   .3643066E-01   .3232972E-01   .2497030E-01   .1514864E-01   .4278632E-02
  -.5982420E-02  -.1409698E-01  -.1898075E-01  -.1961695E-01  -.1515587E-01
  -.6332612E-02   .3708942E-02   .1102046E-01   .1261583E-01   .6510058E-02
  -.7509599E-02  -.2646910E-01  -.4530062E-01  -.5975750E-01  -.6848203E-01
  -.7267345E-01  -.7375844E-01  -.7188354E-01  -.6655583E-01  -.5792718E-01
  -.4717838E-01  -.3583430E-01  -.2478019E-01  -.1405979E-01  -.3435966E-02
   .7132181E-02   .1747985E-01   .2747404E-01   .3684587E-01   .4495619E-01
   .5121850E-01   .5563775E-01   .5874903E-01   .6125634E-01   .6361301E-01
   .6565185E-01   .6675065E-01   .6601177E-01   .6216166E-01   .5373152E-01
   .4049029E-01   .2496283E-01   .1099199E-01   .9027067E-03  -.5517721E-02
  -.9655393E-02  -.1242073E-01  -.1401665E-01  -.1463457E-01  -.1520941E-01
  -.1689681E-01  -.2029539E-01  -.2495599E-01  -.2887991E-01  -.2925210E-01
  -.2423306E-01  -.1383136E-01   .7572936E-03   .1777574E-01   .3535550E-01
   .5213673E-01   .6714979E-01   .7932798E-01   .8781044E-01   .9223591E-01
   .9165423E-01   .8400037E-01   .6851569E-01   .4749256E-01   .2467873E-01
   .3273555E-02  -.1473559E-01  -.2835771E-01  -.3738362E-01  -.4223057E-01
  -.4318878E-01  -.4021191E-01  -.3405784E-01  -.2665400E-01  -.1989072E-01
  -.1447589E-01  -.1001724E-01  -.6032480E-02  -.2669722E-02  -.5183587E-03
  -.1485353E-04  -.1108539E-02  -.3348371E-02  -.6141988E-02  -.8985605E-02
  -.1136325E-01  -.1233681E-01  -.1069501E-01  -.5638360E-02   .2289936E-02
   .1106650E-01   .1821370E-01   .2212315E-01   .2263244E-01   .2037444E-01
   .1631933E-01   .1174742E-01   .7946551E-02   .5605618E-02   .4487765E-02
   .3623550E-02   .1855980E-02  -.1497030E-02  -.6219683E-02  -.1124927E-01
  -.1528342E-01  -.1739539E-01  -.1728069E-01  -.1518316E-01  -.1201694E-01
  -.8974683E-02  -.6483582E-02  -.4258705E-02  -.1838619E-02   .1267388E-02
   .5391422E-02   .1034567E-01   .1529514E-01   .1920220E-01   .2141829E-01
   .2160234E-01   .1935633E-01   .1450243E-01   .7515656E-02   .3906165E-04
  -.5970639E-02  -.9394842E-02  -.9270240E-02  -.4866378E-02   .3248547E-02
   .1319401E-01   .2246751E-01   .2906582E-01   .3246155E-01   .3322531E-01
   .3225634E-01   .3026720E-01   .2773554E-01   .2512364E-01   .2264832E-01
   .2031305E-01   .1799697E-01   .1565419E-01   .1344031E-01   .1111242E-01
   .8248779E-02   .5108314E-02   .2201143E-02  -.3740195E-03  -.2795630E-02
  -.5873505E-02  -.1104764E-01  -.1931791E-01  -.3035020E-01  -.4222370E-01
  -.5255817E-01  -.5999638E-01  -.6405072E-01  -.6444660E-01  -.6057836E-01
  -.5189423E-01  -.3952564E-01  -.2603059E-01  -.1349072E-01  -.3098992E-02
   .4542476E-02   .9789917E-02   .1329950E-01   .1536582E-01   .1608380E-01
   .1546029E-01   .1360771E-01   .1085776E-01   .7704041E-02   .4295935E-02
   .6496237E-03  -.3080947E-02  -.6790413E-02  -.1027429E-01  -.1307836E-01
  -.1471388E-01  -.1482816E-01  -.1310169E-01  -.9535503E-02  -.4494883E-02
   .1634725E-02   .8652712E-02   .1620497E-01   .2339278E-01   .2929708E-01
   .3338994E-01   .3541728E-01   .3541962E-01   .3358436E-01   .3033919E-01
   .2640832E-01   .2271279E-01   .2003052E-01   .1818784E-01   .1611285E-01
   .1281914E-01   .7668969E-02   .4901941E-03  -.8026703E-02  -.1698509E-01
  -.2560930E-01  -.3324852E-01  -.3953864E-01  -.4426680E-01  -.4737614E-01
  -.4876421E-01  -.4770154E-01  -.4296202E-01  -.3417301E-01  -.2226018E-01
  -.8778804E-02   .4912933E-02   .1834238E-01   .3141839E-01   .4359589E-01
   .5418896E-01   .6285125E-01   .6944217E-01   .7397526E-01   .7638125E-01
   .7656700E-01   .7464363E-01   .7080453E-01   .6544794E-01   .5908701E-01
   .5246080E-01   .4639198E-01   .4142687E-01   .3788402E-01   .3556549E-01
   .3395141E-01   .3250643E-01   .3064970E-01   .2817528E-01   .2496914E-01
   .2072160E-01   .1525875E-01   .8391916E-02   .5451750E-03  -.7235304E-02
  -.1452647E-01  -.2147884E-01  -.2820759E-01  -.3454773E-01  -.4014539E-01
  -.4467623E-01  -.4768331E-01  -.4910044E-01  -.4980470E-01  -.5088045E-01
  -.5282653E-01  -.5549375E-01  -.5834447E-01  -.6088035E-01  -.6289943E-01
  -.6404981E-01  -.6366474E-01  -.6096287E-01  -.5556766E-01  -.4793711E-01
  -.3868461E-01  -.2848924E-01  -.1853377E-01  -.1006719E-01  -.3661928E-02
   .9392223E-03   .4529761E-02   .7683867E-02   .1058496E-01   .1328585E-01
   .1567466E-01   .1819493E-01   .2187073E-01   .2733470E-01   .3425899E-01
   .4150266E-01   .4762003E-01   .5159568E-01   .5287311E-01   .5071712E-01
   .4454827E-01   .3491915E-01   .2363452E-01   .1301659E-01   .5017510E-02
   .2077278E-03  -.1868990E-02  -.1838303E-02  -.4643907E-03   .1376244E-02
   .2882492E-02   .3492302E-02   .3115396E-02   .2187787E-02   .1458329E-02
   .1570979E-02   .2492794E-02   .3370077E-02   .2660936E-02  -.1397103E-02
  -.9536690E-02  -.2029597E-01  -.3067936E-01  -.3795429E-01  -.4051097E-01
  -.3766227E-01  -.2960908E-01  -.1793228E-01  -.5601948E-02   .4418117E-02
   .1071474E-01   .1356827E-01   .1388814E-01   .1240596E-01   .9784998E-02
   .6878960E-02   .4447494E-02   .2847651E-02   .1765248E-02   .5227845E-03
  -.1168615E-02  -.3625265E-02  -.6941582E-02  -.1074926E-01  -.1463827E-01
  -.1802834E-01  -.2039140E-01  -.2127167E-01  -.2047124E-01  -.1844928E-01
  -.1572309E-01  -.1240622E-01  -.8383272E-02  -.3674109E-02   .1120136E-02
   .5451366E-02   .9139832E-02   .1206113E-01   .1409303E-01   .1468775E-01
   .1310746E-01   .9022401E-02   .3165628E-02  -.2752145E-02  -.7463562E-02
  -.1073935E-01  -.1297992E-01  -.1436839E-01  -.1459058E-01  -.1342707E-01
  -.1049504E-01  -.5327129E-02   .1674849E-02   .9483320E-02   .1722393E-01
   .2422442E-01   .3029324E-01   .3541690E-01   .3934424E-01   .4171268E-01
   .4166983E-01   .3838849E-01   .3194218E-01   .2318809E-01   .1367688E-01
   .4966943E-02  -.2211030E-02  -.7730676E-02  -.1186537E-01  -.1491666E-01
  -.1703476E-01  -.1827637E-01  -.1857531E-01  -.1778844E-01  -.1594502E-01
  -.1328091E-01  -.1010947E-01  -.6885253E-02  -.4167059E-02  -.2612069E-02
  -.2752667E-02  -.4706688E-02  -.8036564E-02  -.1204885E-01  -.1612708E-01
  -.1997728E-01  -.2339002E-01  -.2618015E-01  -.2837985E-01  -.2975898E-01
  -.2952719E-01  -.2676361E-01  -.2122770E-01  -.1373039E-01  -.5815068E-02
   .1324962E-02   .7205763E-02   .1172726E-01   .1500676E-01   .1686712E-01
   .1698658E-01   .1518442E-01   .1120885E-01   .4698215E-02  -.4717686E-02
  -.1696210E-01  -.3069380E-01  -.4373410E-01  -.5460270E-01  -.6300668E-01
  -.6914490E-01  -.7276635E-01  -.7267744E-01  -.6768621E-01  -.5811365E-01
  -.4564391E-01  -.3244799E-01  -.2027242E-01  -.9593881E-02   .3008134E-03
   .1064371E-01   .2216695E-01   .3491826E-01   .4810563E-01   .6017928E-01
   .6982291E-01   .7629996E-01   .7963606E-01   .8013435E-01   .7812305E-01
   .7426711E-01   .6943921E-01   .6492287E-01   .6186973E-01   .6056242E-01
   .6048925E-01   .6050948E-01   .5885665E-01   .5307541E-01   .4127863E-01
   .2392815E-01   .4216545E-02  -.1389392E-01  -.2799102E-01  -.3776117E-01
  -.4442321E-01  -.4865536E-01  -.4972528E-01  -.4656226E-01  -.3887524E-01
  -.2790412E-01  -.1566097E-01  -.3858373E-02   .6323071E-02   .1425491E-01
   .1972419E-01   .2287799E-01   .2407921E-01   .2372450E-01   .2245458E-01
   .2095234E-01   .1980737E-01   .1943117E-01   .1968439E-01   .1984925E-01
   .1894256E-01   .1591318E-01   .9834884E-02   .6791150E-03  -.1012901E-01
  -.2059369E-01  -.2948542E-01  -.3630710E-01  -.4085389E-01  -.4313498E-01
  -.4319940E-01  -.4115726E-01  -.3733292E-01  -.3218200E-01  -.2644410E-01
  -.2097932E-01  -.1624660E-01  -.1231952E-01  -.9083968E-02  -.6384094E-02
  -.4027367E-02  -.1929763E-02  -.1487636E-03   .1238755E-02   .2050708E-02
   .2140188E-02   .1541187E-02   .5412855E-03  -.4080803E-03  -.1229995E-02
  -.2231381E-02  -.3819226E-02  -.6339446E-02  -.9719226E-02  -.1328951E-01
  -.1587644E-01  -.1630285E-01  -.1376068E-01  -.8287357E-02  -.9996583E-03
   .6518060E-02   .1279883E-01   .1711792E-01   .1943464E-01   .2000137E-01
   .1932055E-01   .1794152E-01   .1619000E-01   .1407299E-01   .1126710E-01
   .7231133E-02   .1803531E-02  -.4559327E-02  -.1106218E-01  -.1683375E-01
  -.2123629E-01  -.2399474E-01  -.2508777E-01  -.2470524E-01  -.2346066E-01
  -.2234537E-01  -.2251298E-01  -.2516401E-01  -.3165412E-01  -.4283359E-01
  -.5766989E-01  -.7351457E-01  -.8772317E-01  -.9889944E-01  -.1068118E+00
  -.1115816E+00  -.1129104E+00  -.1100172E+00  -.1024714E+00  -.9090994E-01
  -.7651430E-01  -.6025844E-01  -.4338776E-01  -.2764277E-01  -.1483510E-01
  -.6011207E-02  -.1165389E-02   .1327865E-04  -.2410524E-02  -.8243721E-02
  -.1627700E-01  -.2446308E-01  -.3064741E-01  -.3356981E-01  -.3338308E-01
  -.3110550E-01  -.2824045E-01  -.2610707E-01  -.2540398E-01  -.2611266E-01
  -.2740797E-01  -.2802377E-01  -.2648065E-01  -.2164852E-01  -.1351109E-01
  -.3304730E-02   .7151708E-02   .1635223E-01   .2333046E-01   .2776702E-01
   .3003740E-01   .3067536E-01   .3007663E-01   .2887248E-01   .2792246E-01
   .2777519E-01   .2844382E-01   .2944399E-01   .3002575E-01   .2981741E-01
   .2890753E-01   .2767576E-01   .2650048E-01   .2526492E-01   .2349260E-01
   .2054699E-01   .1581077E-01   .8785329E-02  -.3899014E-03  -.1034078E-01
  -.1931963E-01  -.2630180E-01  -.3098902E-01  -.3313262E-01  -.3222476E-01
  -.2792934E-01  -.2007796E-01  -.8785660E-02   .5015816E-02   .1985859E-01
   .3425134E-01   .4686465E-01   .5696792E-01   .6497601E-01   .7207069E-01
   .7924283E-01   .8687580E-01   .9469262E-01   .1016694E+00   .1065136E+00
   .1079322E+00   .1039170E+00   .9217945E-01   .7200831E-01   .4552223E-01
   .1657530E-01  -.1180673E-01  -.3878524E-01  -.6460675E-01  -.8869334E-01
  -.1099819E+00  -.1274621E+00  -.1406755E+00  -.1501742E+00  -.1564227E+00
  -.1591791E+00  -.1573504E+00  -.1496143E+00  -.1350023E+00  -.1129174E+00
  -.8379282E-01  -.4945500E-01  -.1224004E-01   .2588960E-01   .6308438E-01
   .9693560E-01   .1246927E+00   .1448407E+00   .1575495E+00   .1639572E+00
   .1650240E+00   .1600039E+00   .1471910E+00   .1264974E+00   .1005425E+00
   .7227920E-01   .4308664E-01   .1390698E-01  -.1343729E-01  -.3657266E-01
  -.5432659E-01  -.6730841E-01  -.7682754E-01  -.8392097E-01  -.8882926E-01
  -.9077564E-01  -.8848802E-01  -.8090798E-01  -.6799499E-01  -.5074088E-01
  -.3004739E-01  -.6478739E-02   .1917767E-01   .4583331E-01   .7272187E-01
   .9910463E-01   .1242853E+00   .1480275E+00   .1697799E+00   .1883424E+00
   .2024127E+00   .2115299E+00   .2159985E+00   .2150630E+00   .2064362E+00
   .1888650E+00   .1633420E+00   .1318967E+00   .9666334E-01   .6001262E-01
   .2438702E-01  -.8423067E-02  -.3705659E-01  -.6044187E-01  -.7791388E-01
  -.8927594E-01  -.9472652E-01  -.9397796E-01  -.8594428E-01  -.7040470E-01
  -.4871521E-01  -.2334505E-01   .2584084E-02   .2615392E-01   .4477912E-01
   .5694396E-01   .6312171E-01   .6515487E-01   .6464789E-01   .6183909E-01
   .5637013E-01   .4884082E-01   .4130712E-01   .3598195E-01   .3410642E-01
   .3557642E-01   .3878695E-01   .4219758E-01   .4498280E-01   .4678405E-01
   .4783478E-01   .4815503E-01   .4702589E-01   .4366049E-01   .3794183E-01
   .3025329E-01   .2089338E-01   .1005700E-01  -.1956857E-02  -.1456593E-01
  -.2669333E-01  -.3721458E-01  -.4556930E-01  -.5195330E-01  -.5600335E-01
  -.5682067E-01  -.5344431E-01  -.4495825E-01  -.3194447E-01  -.1601707E-01
   .4459187E-03   .1481107E-01   .2550365E-01   .3212588E-01   .3524299E-01
   .3537190E-01   .3241241E-01   .2671734E-01   .1964489E-01   .1264346E-01
   .6904565E-02   .2567539E-02  -.1280418E-02  -.4788382E-02  -.7025689E-02
  -.7566440E-02  -.6983247E-02  -.5903237E-02  -.4668642E-02  -.2954211E-02
  -.5266153E-03   .2554830E-02   .6003518E-02   .8862000E-02   .1048706E-01
   .1018714E-01   .7128030E-02   .1103261E-02  -.7596915E-02  -.1822004E-01
  -.2901960E-01  -.3818787E-01  -.4527864E-01  -.5059499E-01  -.5449329E-01
  -.5652392E-01  -.5594231E-01  -.5304307E-01  -.4897064E-01  -.4497619E-01
  -.4158886E-01  -.3873275E-01  -.3602915E-01  -.3302270E-01  -.2937595E-01
  -.2488541E-01  -.1975482E-01  -.1443928E-01  -.9304531E-02  -.4748563E-02
  -.1303123E-02   .7304934E-03   .1648112E-02   .1587615E-02   .3624872E-03
  -.1797755E-02  -.5190668E-02  -.1034457E-01  -.1718330E-01  -.2536889E-01
  -.3380183E-01  -.4093162E-01  -.4600140E-01  -.4898528E-01  -.5028914E-01
  -.5035331E-01  -.4964394E-01  -.4895737E-01  -.4834677E-01  -.4747436E-01
  -.4593489E-01  -.4282259E-01  -.3752487E-01  -.3000700E-01  -.2057851E-01
  -.9983215E-02   .6962444E-03   .1045098E-01   .1881123E-01   .2586643E-01
   .3208489E-01   .3810318E-01   .4426156E-01   .5077804E-01   .5739554E-01
   .6358038E-01   .6890358E-01   .7278826E-01   .7515645E-01   .7571401E-01
   .7369970E-01   .6878723E-01   .6113504E-01   .5113307E-01   .3929881E-01
   .2629547E-01   .1296825E-01   .2198550E-03  -.1101691E-01  -.1962850E-01
  -.2529695E-01  -.2885080E-01  -.3104340E-01  -.3190175E-01  -.3125865E-01
  -.2961758E-01  -.2789480E-01  -.2699911E-01  -.2778959E-01  -.3045141E-01
  -.3446126E-01  -.3899401E-01  -.4309386E-01  -.4615578E-01  -.4804895E-01
  -.4858457E-01  -.4753917E-01  -.4530743E-01  -.4253746E-01  -.3976953E-01
  -.3736265E-01  -.3492173E-01  -.3187084E-01  -.2756281E-01  -.2168301E-01
  -.1440881E-01  -.5834770E-02   .3405610E-02   .1241489E-01   .2001437E-01
   .2535414E-01   .2841585E-01   .2918824E-01   .2780051E-01   .2434131E-01
   .1896858E-01   .1269639E-01   .7081109E-02   .2660488E-02  -.4847874E-03
  -.1861925E-02  -.1067230E-02   .2429051E-02   .8371759E-02   .1565361E-01
   .2317309E-01   .3016023E-01   .3603975E-01   .4047253E-01   .4345351E-01
   .4501836E-01   .4522126E-01   .4374374E-01   .3945304E-01   .3083886E-01
   .1757761E-01   .1009551E-02  -.1646818E-01  -.3303430E-01  -.4878333E-01
  -.6399593E-01  -.7773920E-01  -.8908792E-01  -.9732651E-01  -.1019288E+00
  -.1030923E+00  -.1009485E+00  -.9568251E-01  -.8789449E-01  -.7795726E-01
  -.6650912E-01  -.5446620E-01  -.4190878E-01  -.2932065E-01  -.1803290E-01
  -.8760998E-02  -.1758468E-02   .2994379E-02   .5402141E-02   .4735458E-02
   .2797952E-03  -.8067818E-02  -.1937854E-01  -.3230313E-01  -.4554128E-01
  -.5724801E-01  -.6617064E-01  -.7229011E-01  -.7579148E-01  -.7698206E-01
  -.7617017E-01  -.7332580E-01  -.6880964E-01  -.6336729E-01  -.5739926E-01
  -.5145876E-01  -.4571858E-01  -.3994559E-01  -.3431220E-01  -.2922991E-01
  -.2497041E-01  -.2199767E-01  -.2059543E-01  -.2022840E-01  -.2077258E-01
  -.2163170E-01  -.2201365E-01  -.2150666E-01  -.1922109E-01  -.1481400E-01
  -.8655937E-02  -.1211503E-02   .6576955E-02   .1382922E-01   .2059690E-01
   .2700149E-01   .3326893E-01   .3941685E-01   .4513451E-01   .5034000E-01
   .5488144E-01   .5870286E-01   .6145028E-01   .6208178E-01   .5927706E-01
   .5252073E-01   .4264121E-01   .3081836E-01   .1818209E-01   .6207829E-02
  -.3847883E-02  -.1136583E-01  -.1567569E-01  -.1637165E-01  -.1370218E-01
  -.7979158E-02   .1704098E-03   .9698253E-02   .1987328E-01   .3038082E-01
   .4121004E-01   .5190332E-01   .6138376E-01   .6905792E-01   .7461086E-01
   .7799968E-01   .7944934E-01   .7844632E-01   .7403007E-01   .6561951E-01
   .5372348E-01   .4030771E-01   .2702921E-01   .1420226E-01   .1560316E-02
  -.1074536E-01  -.2150975E-01  -.2953099E-01  -.3436732E-01  -.3633147E-01
  -.3614251E-01  -.3422233E-01  -.3077929E-01  -.2609784E-01  -.1994126E-01
  -.1205527E-01  -.2731235E-02   .7766070E-02   .1881237E-01   .2946224E-01
   .3891881E-01   .4705883E-01   .5425642E-01   .6069890E-01   .6666124E-01
   .7179461E-01   .7522515E-01   .7648891E-01   .7482552E-01   .6969257E-01
   .6125343E-01   .5009960E-01   .3751502E-01   .2513098E-01   .1392838E-01
   .4022464E-02  -.5160023E-02  -.1446575E-01  -.2405291E-01  -.3358317E-01
  -.4208384E-01  -.4832116E-01  -.5150188E-01  -.5131183E-01  -.4814413E-01
  -.4228068E-01  -.3356125E-01  -.2195958E-01  -.8019913E-02   .7311818E-02
   .2328828E-01   .3933687E-01   .5509300E-01   .6969066E-01   .8170447E-01
   .9040109E-01   .9578860E-01   .9811746E-01   .9646057E-01   .8949671E-01
   .7769806E-01   .6300748E-01   .4792062E-01   .3426550E-01   .2190103E-01
   .9097605E-02  -.4964919E-02  -.1913994E-01  -.3176354E-01  -.4220189E-01
  -.5056621E-01  -.5704189E-01  -.6213362E-01  -.6582920E-01  -.6747070E-01
  -.6646168E-01  -.6261941E-01  -.5666688E-01  -.4957719E-01  -.4142325E-01
